,Unnamed: 0,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,duplicate_project,City,Donor Agency
2788,2788,34107.0,Rio de Janeiro,Brazil,-22.9110137,-43.2093727,Creating ecological oriented local consumer producer networks of marginalised families in Rio de Janeiro area,0.04558405,2020.0,no,Rio de Janeiro,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2789,2789,34108.0,Cametá,Brazil,-2.242949,-49.497885,"Promoting agro-ecological production and solidarity based marketing in Cametá region, Brazil",0.04166382,2020.0,no,Cametá,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2790,2790,34109.0,Cruzeiro do Sul,Brazil,-29.5139742,-51.9917068,"Enhancing integrated advisory programmes for para-legal and agroecological topics in Cruzeiro do Sul diocese, Acre",0.04444444,2020.0,no,Cruzeiro do Sul,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2791,2791,34119.0,Rio de Janeiro,Brazil,-22.9110137,-43.2093727,"Strengthening the economy of small-scale enterprises and self-help initiatives of women and young persons, Rio de Janeiro / Brazil, continuation",0.11603134,2020.0,no,Rio de Janeiro,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2792,2792,34127.0,Pasto,Colombia,1.2146013,-77.2782755,"Improvement of living conditions of small scale farmer families by networking and community based development in the diocese of Pasto, Colombia",0.0317094,2020.0,no,Pasto,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2793,2793,34138.0,Cartagena,Colombia,10.4195841,-75.5271224,"Supporting social change in the district La Candelaria, Cartagena, Colombia",0.02393162,2020.0,no,Cartagena,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2794,2794,34139.0,Tumaco,Colombia,1.8077554,-78.7705977,"Strengthening leaders for the implementation of the peace agreement in the diocese of Tumaco, Colombia",0.10206838,2020.0,no,Tumaco,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2795,2795,34140.0,Cartagena,Colombia,10.4195841,-75.5271224,"Reducing violence against children, youth and women and enhancing civic participation in Cartagena",0.00626781,2020.0,no,Cartagena,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2796,2796,34141.0,Medellín,Colombia,6.2443382,-75.573553,"Strengthening civic participation to protect civic and economic rights for the urban poor of Medellín, Colombia",0.00051282,2020.0,no,Medellín,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2797,2797,34142.0,Cali,Colombia,3.4517923,-76.5324943,"Strengthening political participation in four marginalised neighbourhoods in Cali, Columbia",0.07880782,2020.0,yes,Cali,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2798,2798,34144.0,Santander,Colombia,7.0000085,-73.2500086,"Defending strategic ecosystems and traditional acreage against the destruction by coal mining and fracking in the Department of Santander, Colombia",0.03159544,2020.0,no,Santander,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2799,2799,34145.0,Medellín,Colombia,6.2443382,-75.573553,"Facilitating civil engagement for a liveable city and territorial peace in marginalised communities of Medellín, Colombia",0.02967521,2020.0,no,Medellín,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2800,2800,34150.0,Valledupar,Colombia,10.4651733,-73.2529512,Strengthening Afro-Colombian women in Valledupar in their economic self-sufficiency and their social-cultural capacities,0.02596581,2020.0,no,Valledupar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2801,2801,34152.0,Santander,Colombia,7.0000085,-73.2500086,"Participation of civil society on local development and politics, Santander, Boyacá, continuation",0.11226667,2020.0,no,Santander,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2802,2802,34154.0,Medellín,Colombia,6.2443382,-75.573553,"Promoting collective rights of youth and community organisations for a just and social city development in the poor areas of Medellín, Colombia",0.00606991,2020.0,no,Medellín,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2803,2803,34156.0,Cartagena,Colombia,10.4195841,-75.5271224,"Community development and conflict solving strategies für youth and children in the quarter of La Candelaria, Cartagena, Colombia",0.02450142,2020.0,no,Cartagena,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2804,2804,34157.0,Columbia,Colombia,4.099917,-72.9088133,Training of trainers for building a culture of peace and social transformation in Columbia,0.02591534,2020.0,no,Columbia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2805,2805,34160.0,Santander,Colombia,7.0000085,-73.2500086,"Support of young people as social and political subjects - Education for an improved participation and local development in Floridablance, Santander",0.06947009,2020.0,no,Santander,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2806,2806,34172.0,Granada,Colombia,6.1442998,-75.1844057,"Protection of human rights in the diocese of Granada, Department Meta, Colombia",0.09924786,2020.0,no,Granada,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2807,2807,34183.0,Sucre,Colombia,9.0,-75.0,"Demanding the right to adequate health care in Bogota and the regions of Bolívar and Sucre, Colombia",0.03669516,2020.0,no,Sucre,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2808,2808,34201.0,Barrancabermeja,Colombia,7.0673313,-73.8525627,"Empowering young people to build a peace and reconciliation culture in the diocese of Barrancabermeja, Colombia",0.06393162,2020.0,no,Barrancabermeja,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2809,2809,34205.0,Riosucio,Colombia,5.4209549,-75.7030623,"Peace work and development of protection strategies with Afro-Colombian and indigenous communities along the lower river Atrato, Riosucio, Colombia",0.03625641,2020.0,no,Riosucio,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2810,2810,34208.0,Quibdó,Colombia,5.6923407,-76.6583801,"Supporting peace building and protection of collective rights of Afro-Colombian and indigenous communities in the diocese of Quibdó, Colombia",0.24351567,2020.0,no,Quibdó,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2811,2811,34214.0,Columbia,Colombia,4.099917,-72.9088133,"Involvement of youth in the peace consolidation process in Cordoba region, Columbia",0.01113083,2020.0,no,Columbia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2812,2812,34216.0,San Juan,Colombia,4.9235051,-76.53046123499712,"Strengthening of Afro-Colombian municipal councils in the areas of environment and gender, catchment area of the San Juan River, Istmina - Chocó",0.02366952,2020.0,no,San Juan,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2813,2813,34219.0,Medellín,Colombia,6.2443382,-75.573553,"Supporting the social reintegration of young ex-combatants and restauration of their reights in Medellín, Colombia",0.05498006,2020.0,no,Medellín,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2814,2814,34221.0,Bucaramanga,Colombia,7.1172633,-73.1156668,"Development of a peaceful coexistence in  Ciudad del Norte , Bucaramanga",0.01998924,2020.0,no,Bucaramanga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2815,2815,34227.0,Medellín,Colombia,6.2443382,-75.573553,"Proyectarte is working by art workshops, psychosocial assessment and orientation given to young people in socially and economically vulnerable contexts of the megacity of Medellín. They learn to respect their own life, capacities and emotional necessities get enhanced with methods to analyze their situation, how to get over crises and take care of themselves for a life free of drugs and violence.",0.04582393,2020.0,no,Medellín,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2816,2816,34231.0,San Jorge,Colombia,7.986170850000001,-75.63005283664165,"Strengthening the traditional identity and food souvereignty of indigenous communities along San Jorge river in Córdoba, Colombia",0.02393162,2020.0,yes,San Jorge,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2817,2817,34234.0,Sucre,Colombia,9.0,-75.0,"Strengthening community based rural development in the department of Sucre, Colombia",0.04849003,2020.0,no,Sucre,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2818,2818,34235.0,San José,Colombia,5.3118119,-72.74326674160943,"Food security and community development in the parish of San José Esposo de la Virgen María, Colombia",0.00156416,2020.0,no,San José,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2819,2819,34236.0,Ipiales,Colombia,0.8278641,-77.6402069,"Integrated rural development in small scale farmer communities in the diocese of Ipiales, Colombia",0.05264957,2020.0,no,Ipiales,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2820,2820,34243.0,Piedecuesta,Colombia,6.9874808,-73.0504129,"Diversifying peasant farmers' production and commercialisation in district Piedecuesta (Santander), continuation",0.07739487,2020.0,yes,Piedecuesta,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2821,2821,34245.0,San José,Colombia,5.3118119,-72.74326674160943,"Improvement of the nutritional situation and protection of the habitat of indigenous communities in the department of San José del Guaviare, Colombia",0.03410256,2020.0,no,San José,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2822,2822,34249.0,Santander,Colombia,7.0000085,-73.2500086,"Strengthening community forest protection, agro-ecological production and rural-urban relations in the department of Santander, Colombia",0.01823362,2020.0,no,Santander,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2823,2823,34251.0,San Miguel,Colombia,6.5759286,-72.6455489,"Securing food souvereignity and enhancing integral development among small scall farmers households in San Miguel - La Dorada, Putumayo",0.03636467,2020.0,yes,San Miguel,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2824,2824,34253.0,Santander,Colombia,7.0000085,-73.2500086,"Promotion of sustainable production methods and strengthening of grassroot organisations in districts of Santander, Colombia",0.06841595,2020.0,no,Santander,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2825,2825,34254.0,Columbia,Colombia,4.099917,-72.9088133,"Sustainable development focussing on small farmer family groups in Soto Province, Columbia",0.00361491,2020.0,no,Columbia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2826,2826,34256.0,Esmeraldas,Ecuador,0.7343619,-79.3858867,"Enforcement of human rights and environmental laws of the Afro-Ecuadorian and indigenous population in the vicariate of Esmeraldas, Ecuador",0.03817664,2020.0,no,Esmeraldas,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2827,2827,34257.0,Ibarra,Ecuador,0.3477433,-78.1169906,"Strengthening indigenous and small scale farmers in the valley of the river Mira below the mining and paramo region in Ibarra, Ecuador",0.07401709,2020.0,no,Ibarra,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2828,2828,34275.0,Guayaquil,Ecuador,-2.2895167,-80.0983887437901,"Facilitating legal access to land an development of territories of grassroots communities in northwestern Guayaquil, Ecuador",0.02962963,2020.0,no,Guayaquil,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2829,2829,34284.0,Quito,Ecuador,-0.2201641,-78.5123274,"Promotion of the right to sexual and reproductive health and a life free of violence, Quito / Ecuador, continuation",0.07567749,2020.0,no,Quito,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2830,2830,34287.0,Chacarita,Paraguay,-25.2794371,-57.6317387,"Consolidation of social processes for a sustainable improvement of the living conditions of people living in Chacarita, Asunción, Paraguay",0.05325926,2020.0,yes,Chacarita,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2831,2831,34289.0,Chacarita,Paraguay,-25.2794371,-57.6317387,"Sustainable and comprehensive improvement of living conditions in Chacarita, Asunción, Paraguay",0.04296296,2020.0,yes,Chacarita,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2832,2832,34291.0,Asunción,Paraguay,-25.2800459,-57.6343814,"Callescuela is a civil society organisation which does social work to support integrally poor kids, in this case indigenous children on the streets of greater cities like Asunción. The project aims to study more the problems and needs of indigenous children and their family and develop on this investigation a human rights approach of social protection.",0.0262188,2020.0,no,Asunción,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2833,2833,34292.0,Asunción,Paraguay,-25.2800459,-57.6343814,Promoting civil society participation and social inclusion in the disadvantaged Chacarita district of Asunción,0.00039325,2020.0,no,Asunción,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2834,2834,34300.0,Coronel Oviedo,Paraguay,-25.450055,-56.4406994,"Promotion and strengthening of the agro-ecological system and environmental protection with small farmer families in the diocese of Coronel Oviedo, Paraguay",0.02921937,2020.0,no,Coronel Oviedo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2835,2835,34304.0,Coronel Oviedo,Paraguay,-25.450055,-56.4406994,"Consolidation of agroecologic agriculture of small farmer families in the diocese Coronel Oviedo, Paraguay",0.04330484,2020.0,no,Coronel Oviedo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2836,2836,34309.0,Cusco,Peru,-13.5170887,-71.9785356,"Strengthening the rights and capacities of small farming communities for sustainable territorial development in Apurímac, Cusco / Peru",0.02735043,2020.0,no,Cusco,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2837,2837,34310.0,La Libertad,Peru,-8.0,-78.5,"Strengthening civic participation and environmental protection in the region of La Libertad, Peru",0.08393721,2020.0,no,La Libertad,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
2838,2838,34311.0,Ayacucho,Peru,-14.0,-74.0,Civil society participation of youths and young adults in the field of environmental protection in the regions of Ayacucho and Lambayeque,0.0617094,2020.0,yes,Ayacucho,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
